Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2024-08-26,0.002175594215663845,-0.001783846480963025,-0.0012920108900090932,0.0030427209568040237,-2.8980809592105138e-05,-0.0008789387887477796,0.0018041141339871114,-0.018187830769739212,0.002063562699391175,0.002961671513905889,0.005855961838311779,-0.0014062126685675913,0.007538810005367769,0.0003705895077309229,0.0008275977308590643,0.00025357162464964556,-0.0034863803261401594,0.0018460639346445373,0.0014084865453458384,0.0016447983864629535
2024-08-27,0.0022343832791934305,-0.0020552538200106383,-0.0018363493515250573,0.0028076884561024696,-0.0014037604339732946,-0.0015484400194748838,0.0014005653381631566,-0.017201600298443493,0.0012648162310785027,0.0027915628926820147,0.005932689016353476,-0.0009174748256224996,0.011788125020452844,0.0011737851028572276,0.0006458805682397428,0.0023522948737973947,-0.0023821971096270158,0.0010196161257140179,0.0015897138059385585,0.00027777599924423414
2024-08-28,0.001147162300514848,-0.004175416740643795,-0.00030852511111710833,0.0016377402420355348,-0.002126027443656858,-0.002471074663897549,0.0007203809536494244,-0.01935986822891587,0.0020722067548162417,0.0036608462724633086,0.004452736825972009,-0.0007686400217737255,0.00433375140616159,-0.0004359389859336871,0.00039951516462244374,0.002586825324277947,-0.005331572608234003,0.0011356861259193384,0.0008187237808595926,-0.0003928016380975452
2024-08-29,0.0027132061774521265,-0.003010847199980743,0.0009715284220651377,0.003273281256761995,-0.0016056920853272482,-0.0025722491463386734,0.0015652243741309858,-0.01528515455555483,0.003417292032275754,0.0029559213201410138,0.0021796138784128615,-0.00031357056453499844,0.004478360320416541,0.0008181050145658842,-0.0007897033573377177,0.001340356318642394,-0.0019257459951628475,0.0016872838818982494,0.0017226469863989625,0.0009895274627176765
2024-08-30,0.0021978377644542523,0.0032348666020822147,0.004123834110623914,0.0041923233609529155,0.0005816155127882971,-0.0008772408872784355,0.0022006074848476163,0.0024882702216166286,0.0061206810221439475,0.0022394280804951374,0.003442105796658268,0.001206277378051307,0.006123435123454685,0.0030268033977463916,-0.001440376734698795,0.00045963618747695836,0.002091039315143456,8.223408699474799e-05,0.0019741039222476663,0.0009390422414253142
2024-09-03,0.003245929590513752,0.004653450080195259,0.005299845255175195,0.005774897693535475,0.0008893099481496302,-0.0004964781083514446,0.002452886349978217,0.0012761939792154176,0.0061843691444903705,0.0034990533074919783,0.003797296079643603,0.00191615991915125,0.0045398206536203575,0.00442666851141067,0.001030735772366631,0.001922076787640742,0.003387705292841886,0.002485021358132983,0.004268548008020323,0.0007945343054082566
2024-09-04,0.0033024096675260406,0.0035425118204783336,0.004685806406420234,0.004945949896708735,-0.00029081616832564715,-0.0004842095397045998,0.001886173871516339,0.0003056969439417412,0.00456862784161326,0.003227592971636095,0.001963377216381296,0.001285880608762513,0.0018196224915603908,0.004737825565191178,0.001752012502901984,0.0023085200741534916,0.005036871093350032,0.003085596667308754,0.004263722529597258,0.00044972346932882766
2024-09-05,0.003023877461290425,0.004598546088252842,0.003726736595999508,0.0044167886860700944,0.0016015766148631094,-0.0004370582629253106,0.003125637185055807,0.0020427557065349376,0.004166109469954593,0.0019685157293692747,0.002888330010145512,0.0013711545921941404,0.004851542400673448,0.0062994391562726125,0.0021733987782634467,0.0016121987807589,0.009701820129733679,0.002566148507340904,0.0042672553728924974,-0.0006061509921180319
2024-09-06,0.0018414659035918656,0.001840813560513449,0.0011026807736721211,0.0029888386278014933,0.0012011260539037006,-0.003418787276312729,0.0020095040171581925,-0.0032211250239145284,0.002065136722580546,0.0017502324663933367,-0.0008344937795115692,1.7489383822255623e-05,-0.0002545670664099775,0.004803705720570822,0.0018345980213754387,0.001396416323659333,0.003632795829412838,0.002668732600415347,0.003756688548651699,-0.001795526557649696
2024-09-09,0.0011750541967181839,0.0026668710053240063,0.0019269666868423295,0.0035877823837092817,0.0012831286855744194,-0.0045916587050882475,0.0027260591353814425,-0.0008413124453837018,0.0026625120043781646,0.002285631898989915,-0.0011813640857623708,0.00010439894643676784,0.0016201394624377197,0.0029248128792395134,0.002068443493355826,0.0016268258920370204,0.004655583387068151,0.0030963480941587408,0.004786705245066747,-0.0011506625631604761
2024-09-10,0.0006374780145426806,0.003891814967934276,0.0018299522245073363,0.004350959816846789,0.0014678950996385386,-0.004186891709391449,0.0038637660779970275,-0.0001894152353102696,-2.6674437951557105e-05,0.002448148412719564,-0.0010056015023671761,0.0010521667300711023,0.0003474246804802572,0.008446717078633148,0.002243144986454543,0.003211716257748881,0.007571886217066509,0.0029269347375779466,0.0047143999972293574,-0.0030353513016075752
2024-09-11,0.0003570819389037916,0.004247655635173558,0.0010936648312381003,0.0041104617924217265,0.001626248763660032,-0.0039221810129348115,0.0031965790161489595,-0.0013174754058590753,-4.484003460678565e-05,0.0019070057045630583,-0.001528354816408456,0.0012343509047667788,0.001156903230632811,0.00822688750993259,0.0013952266629433496,0.0019794796612857325,0.005387337019408106,0.0013607122737540832,0.004426429248844921,-0.003052662465275613
2024-09-12,0.00028009694836331753,0.004957848922956071,0.00035659027001587186,0.004542372503029546,0.0017721682818566786,-0.001600187533799896,0.0029298997963989604,-0.0006868756871454996,-0.0007498815923801972,0.0019248655196818288,-1.4801505056821763e-05,0.0013581934942896057,0.0012797790462868886,0.009063905437100861,0.0014246530549813397,0.0013987958515604304,0.0073072947917346195,0.0007751515903830552,0.004480573768604834,-0.0028269541383820983
2024-09-13,-0.00045702852612868885,0.0026198436143711756,-9.444840566111279e-05,0.0013337854797399128,0.001029420478049914,-0.0009947992375083537,0.003052386965259879,-0.0018448163588412115,-0.0016132261770981315,0.0023438450273641775,-0.0011113397668615853,0.001187380363678514,-0.0007610590162115072,0.008774894290656365,0.0017982116644977898,0.001835280895380692,0.004243589566573003,0.0012816788365121235,0.0037437796415476844,-0.0031722391467533086
2024-09-16,-0.0021417116173083894,0.0023400843386614245,9.056768869278309e-05,0.001610559762740138,0.0014600550164079128,-0.0013188486689717448,0.003041851400725737,0.0008992339330858689,-0.0013189069040015766,0.0024409434872833978,0.0006846724433801244,0.001578486375477306,-0.002435012132029257,0.011138948176955432,0.0017269440223270538,0.002751839862222316,0.003019194767996608,0.0011881313820433005,0.004179714899154752,-0.0022346544079921427
2024-09-17,-0.0019976902064676614,0.0025506700366019707,0.000246600867421537,0.0006733547606252666,0.0011588088081042724,-0.0020585723207030724,0.003063362488757071,0.0006810466328441456,-0.001330390393626274,0.0023774569659237967,0.0007933694005326453,0.0016545198107314474,-0.005119830060868758,0.010135745615886371,0.0012834245574517178,0.002210340762988394,0.001732584047653657,0.00014406661717137337,0.004535786297177746,-0.001734867627718939
2024-09-18,-0.0012354381231024058,0.002245103227611056,0.0015702763829195444,0.00037372816349044436,0.0021410653638468057,-0.002057790260016251,0.0025854266091115295,0.0002822818056086418,-0.0015255558277520952,0.0020526971457767718,0.0011862367003991458,0.0007679662345998983,-0.005022424872827985,0.008804802114463866,0.00023020807604220427,0.0010623584273828034,0.0019492550448037993,0.00021523747513560454,0.003712988005317963,0.00010654266853061257
2024-09-19,0.0006421186074610175,0.0028238975131123388,0.0030702217219731763,0.0010249250596995607,0.0015255830911851565,-0.0009310374932272325,0.0029753339055344497,0.00017251035625935883,-0.0008334593365360409,0.0011283159899423024,0.0023518101858578055,0.0017602051727840739,-0.0035289264469739734,0.009364680259159213,0.0002552297167640161,0.00045148119010612333,0.005138105077987098,0.00012913430091583412,0.003121579577035716,0.0010447527550351888
2024-09-20,0.0009087298913132369,0.004384354446043614,0.0017039270512458683,0.001768038226765367,0.0021270178747625325,0.0001341396605584355,0.0036021808886042006,0.004887458197879746,-0.0011615253090287714,0.002022973559726937,0.0028547927172814513,0.002383042711797079,-0.002470040832329301,0.010243062719493679,-0.0008922352836317593,0.0012355908191423182,0.006799774356210065,-0.00010643798209091227,0.0030876684425071633,0.0003436254432445385
2024-09-23,1.5273828766509956e-05,0.004721015055435473,0.0005319499363953539,0.0014619801436025147,0.0013551430017269995,-0.0009532261834571176,0.0024715179325762613,0.005441279591811366,-0.0014663871202015345,0.001754040230271925,0.0034967564816479947,0.0020316671734103677,-0.004632885637344863,0.009230986081183685,-0.0006575812447847773,0.0013944201417703083,0.006972876617948598,-0.000744953758651995,0.003858722161627831,0.0005572630545931767
2024-09-24,0.0001390341165586506,0.0051765749251513225,-0.00018333511821252423,0.0017288667350705,0.001068783247238292,-0.000980329568761157,0.003778353950343827,0.006993414426526573,-0.0016278744659670107,0.0007229703922410735,0.004052600483890295,0.0019269909890541116,-0.0015255947800144666,0.009289976994709653,-0.0013222356244594947,0.000893155826059977,0.009440439648818305,-0.0008138507330910205,0.0009690378695253133,-0.0006451363066026006
2024-09-25,-0.0002679468798842288,0.005486004253899973,-0.00012369302041059793,0.001931376037547522,0.0016709285778350458,-0.0007814471569089875,0.003437157537082974,0.008742622979460046,-0.002189113707336721,0.0003412427616332758,0.004688433549536447,0.0022271832061174337,-0.0011610140251818001,0.009585919680069176,-0.001284872137436266,0.0009331786796184904,0.010919242670455919,-0.000735226351888113,-7.627791023835373e-05,-0.0011435343853550106
2024-09-26,0.00032373232102242964,0.005800269991581208,-0.00013266004212950656,0.002969274416346057,0.0031279386541380183,0.00015809421565843862,0.003473838826312986,0.010695744728900669,-0.0025387119322873796,0.00013142651188481348,0.0048705405626068956,0.0025260714542666984,0.00010186648941637455,0.010349826859624062,-0.0008056563380309078,0.0012650575923824237,0.011201462226990038,-0.0009666763018810198,0.0005883072911584853,-0.0015089018647686581
2024-09-27,-0.00034544731817293117,0.0045794752595156255,-0.0005598236667835044,0.002588475343110208,0.003374570096484042,0.0008614837049453206,0.004286754984290581,0.00934899082176065,-0.00257497439089715,0.00019547177276352246,0.004688950743330533,0.0018378179576467757,0.0022301207919231737,0.009981731603391015,-0.00018820330161916087,0.0010763234685698287,0.012299946968475934,-0.0006117069420973453,0.00027589437282010687,-0.0008611185830779855
2024-09-30,0.0009700599928962217,0.0022898760059477607,-0.0009264241717707067,0.0026282507275106836,0.0031509729818301135,0.00094643425324481,0.004800180509253621,0.0036637928648538378,-0.003072252368830525,-4.7232523275508866e-05,0.004838509620264275,0.0016176085055227773,0.0014897246209380377,0.009802978708662419,-0.0004030322974425293,0.0005314477368741022,0.01062664596544261,-0.00025273264232330563,-0.00013773825328856627,-0.00017632261040135267
2024-10-01,0.0008732361388020526,0.002598119590593739,-0.0014447126078983464,0.002652156176485848,0.0027301163402370875,0.003132440411485382,0.005785431729246021,0.006423794629161627,-0.0029771741751801082,-0.0005241768351755827,0.006106461981898792,0.001423905448070223,0.004424162982179869,0.009485727553323869,-0.001359737334857325,-0.00038334315283853335,0.010756408199727974,-0.0010891363890966788,-4.842775441689095e-05,0.0020267730138187777
2024-10-02,0.001430160608278669,0.003326555286684635,-0.0011862659065112967,0.0032792073844688575,0.002715967839718003,0.003083246069746409,0.0060651639174641335,0.007429374769655317,-0.0026966475193650973,-0.0007040705672020197,0.005693276739950137,0.0010667355232374554,0.006043465435723166,0.009202211340724492,-0.002169617616049735,-0.0011023426231281496,0.006920717948870447,-0.0007761509252799059,-0.0005065239394393406,0.00330020767687359
2024-10-03,0.0008390443486262833,0.0012534096035584697,-0.0007163363862662975,0.003672112189792509,0.0027759416721419407,0.002830769111068293,0.0064907177309600494,0.007216270434202548,-0.002805993107707483,-9.127168815388776e-05,0.006160898347145416,0.0010583771338889213,0.00725549198820426,0.008288047617676857,-0.0026888804575220413,-0.0015036183923895718,0.0027901086688315925,-1.9859871441763044e-05,-0.00019845727645105283,0.004126500327714844
2024-10-04,0.0014401596788492731,0.004330652719144168,0.0017834198887334341,0.004618447226541189,0.003988098115882649,0.005202179965055576,0.006348263966179446,0.009271943752832796,0.00015649021887494395,-0.0003183413953147363,0.008895743346575679,0.0018198238033747872,0.010140702183231176,0.009767148126420055,-0.002685040506486369,-0.0019022489463067394,0.008970192382370684,-0.00026730793920896613,-0.00013981996868212554,0.005278424284119171
2024-10-07,0.0002932351193300431,0.0016300609928613595,0.0006805508981827524,0.004184765315581468,0.002310332772397683,0.004647858903002894,0.00555191596669849,0.00833069073841996,-0.000935885969264938,-0.0016439270033647036,0.007507648523021593,0.0005359114967162848,0.009491511334697411,0.010183658266515383,-0.0031509188522548803,-0.002557175831722447,0.0058063039101239385,-0.0006805760477740675,-0.0020014019294872787,0.004442694375624129
2024-10-08,0.001394509723233045,0.0009780210155997393,0.0008836992492451123,0.004301844178168651,0.0023413106470541734,0.005094177696985796,0.005569970847332889,0.010666754511724174,0.0016158856494412122,-0.001311988573404832,0.008201068604306893,0.00012204824597655261,0.010749996332164313,0.005759224372395022,-0.002084411972132316,-0.0027373246309780885,0.004279447583146062,-0.0012651390360858329,-0.0017404676853297607,0.004936205757206819
2024-10-09,0.0016501671383708672,0.0002644289585973736,0.00156568150284091,0.004760941792867263,0.002975682003108232,0.003486810569859361,0.005849370486162875,0.009228252807014004,0.0018431322765055046,-0.0007016716142541179,0.007303035626335841,-0.0006135163124741105,0.006584763368844865,0.006469521214101171,-0.0008915909731377514,-0.001318916212041471,0.003140622863911302,0.000338224727119657,-0.0011404271230848085,0.005452992460169892
2024-10-10,0.0015165558702132154,-7.952121774512655e-06,0.001574032822384469,0.004233208083204399,0.0020950290808461614,0.002387142110857171,0.004583386026857816,0.009429572195144986,0.0018592537385375418,-0.0010371636975192334,0.005392252142721687,-0.0012755789073828738,0.006440853898420201,0.004436417054408804,-0.0011793274087455285,-0.001284077744781048,0.0022994827013628925,0.0009990175740260177,-0.001291202511972378,0.005194883250515059
2024-10-11,0.0012518930072508649,0.0007097155638288221,0.004218500780010165,0.0047047638894420095,0.0020081073149527838,0.0018496519067360995,0.004077536364449319,0.009386908628076573,0.004631020904934257,-0.001276128248238645,0.0060096097584495245,-0.0016382419126225456,0.006453939556733257,0.004337633008090247,-0.0006843118625807388,-0.000826574546941633,-0.002196205827775366,0.0005269330892860302,-0.0015714498038512214,0.005421684018443817
2024-10-14,0.003464646564276086,0.0007997437630735737,0.0035886802794305784,0.003488260913767216,0.0017364656559291703,0.002185964107073707,0.004239026798363954,0.005953198190395792,0.0035825408162762085,-0.0012058464218465403,0.005175585432309765,-0.0013866445574411356,0.008640818838790698,0.0018759517377372804,-0.00027304650576527866,-0.0013192105321383318,-0.0011219112314763747,0.0014014738592419418,-0.0016049940525285633,0.00491005191310927
2024-10-15,0.003907245935890924,0.0003015783630080426,0.0032876268757950798,0.0037247326976434956,0.000791790109444701,0.0019389206854008745,0.004097292499234772,0.00295030329103515,0.0034536191956247076,-0.0009978094657918657,0.004539109923148382,-0.0018760144825844427,0.0068073059469904214,0.002139180654257761,-0.00023390347048951043,-0.0006283245374759938,-0.0012686916404286597,-0.001705684029735499,-0.0020384975113866776,0.0027548683048959355
2024-10-16,0.0025651654254503276,0.0002088615577084285,0.003982237163808367,0.005890731430051749,0.0017467155521903143,0.0016944915405464112,0.004361374676879914,0.0038081955134616763,0.004145644835828482,-0.0007995014128565292,0.003578650738412592,-0.0016901841983728682,0.009332942882075413,0.0032122521326320543,-0.00016826501889169454,-0.00041392698342479495,-0.0007208963059085527,-0.000585670771361324,-3.692699056120907e-05,0.0027085018464264423
2024-10-17,0.0007917072961789396,-0.0005425138758296643,0.0021711086777286724,0.005048277953787922,0.0017076490053219262,0.000290395128325649,0.003177663432760369,0.003208841924374628,0.0036092906163264827,-0.0004867480612865516,0.0016249961091669984,-0.002532642243553118,0.007794061473991943,0.0025426720247774147,4.313259886123966e-05,0.00024129122828653315,-0.004499873726806269,-0.000742099181431466,0.0010237332315807313,0.001960380280017421
2024-10-18,0.0015519083787372211,-0.0006088188051008969,0.002576508108917469,0.004852258829565731,0.0019303952981659712,-6.371670626370563e-06,0.0031669639387538195,0.002288504863160157,0.0036760445271287025,-0.0008226492593753909,0.0013839115568717864,-0.001970057603719899,0.008978022114253071,0.0021385899812414897,0.0011509918345519953,-0.0005378275139077071,-0.0033806161612962016,-0.00024650851231730055,0.0011457228013985465,0.002133785111364145
2024-10-21,0.002245846612865099,-0.0011826424043495654,0.0024115191400257696,0.004490846266498388,0.0020071724474438613,0.0007243161309554935,0.0018614914505088787,0.0007938651483747394,0.0030673411489929303,-0.0015881887204308276,0.0009977342286772218,-0.0016937503671263121,0.010934786596628521,0.0024825283587683266,0.0008650658085485541,-0.0009166325336820491,-0.0062656322384928905,5.5030169878128586e-05,-0.00018063804472182588,0.0012563770227827897
2024-10-22,0.0019160609883489498,-0.0010366719836640281,0.003584778034863745,0.004183527798900982,0.001682045044536662,0.000914474645919472,0.00019188743732645452,-0.00072343645843167,0.003282990740198599,-0.0013093697836054185,0.0016888924626233925,-0.00015088314393633118,0.008910421778009242,0.002973742274564034,0.0013184486661747263,-0.0007169402862990226,-0.007320685151077383,-0.00024106224158964573,0.002206019311044388,0.0016466103064767146
2024-10-23,0.0010548136796476814,-0.0019832692713456002,0.0038855568082930394,0.003777078219485047,0.0013008731182159894,0.0004463933418686394,0.0003824061481707497,-0.0032611152213658733,0.003455417725902782,-0.0024302007195817045,-0.0003269713230811211,-0.0008337387713754973,0.006415029571081194,0.0021986778195028146,0.0010642777409044513,-0.00046945197192414524,-0.008852409630092572,-0.0007964201595244524,0.0026025854414908622,0.002442430925544131
2024-10-24,0.0007596369452868235,-0.0011754223550661691,0.003907689638841555,0.0033028543695056813,0.000183036254425073,4.404192760475989e-05,0.0007917104241978445,-0.0032493224937373832,0.0039043137393221183,-0.00291718510131283,7.71647389132546e-05,-0.0007258680412945417,0.006505005135613445,0.0020211344001071496,0.0007502915125239817,-0.0007334040228178685,0.0026518102458538083,-0.0010054331131240323,0.0021254281775402784,0.003017966184767196
2024-10-25,0.000882466404837412,4.794725096398112e-05,0.003168536710111586,0.0029454574615409347,-0.00043630278113409584,0.00045274031888246636,-3.309306016081037e-05,-0.002467451793464004,0.0031393228773701374,-0.003472619556960821,0.000601125515856199,5.8136498430677584e-05,0.007971566481130316,0.0015841827255439257,0.0005514808136995008,-0.001244237074879717,0.003096440397096151,-0.0012834742146164313,0.0012219313733378534,0.0016375064256189896
2024-10-28,0.00016882763950826218,0.0006332572283594462,0.00368453091639796,0.002344208610805165,8.554910107190783e-05,0.0003119708993536141,-0.00024382589253694743,-0.0009973213164086337,0.0037712851128736957,-0.003708170408185213,0.0005816974308749112,-0.0003903806244714869,0.007594775794548869,0.0007753260111871329,-3.0779663466845575e-05,-0.0008223878188295286,0.0016310772425975118,-0.0014664325512561472,0.0016985040646401329,0.0007862389532127701
2024-10-29,0.0016837574077021244,0.0016028591543185034,0.004158591863774713,0.003156963781772848,0.0011615504447885006,0.0008560086568929204,-0.0016893827753272472,0.0006001358613305918,0.004100602351411675,-0.004436243794262157,0.0015373048479878138,0.0013545184948401457,0.009682584542779298,0.00201892533102227,-0.0011107164597707441,-0.0014052627044633115,0.0017514798087115313,-0.0016235357069789124,0.0008101821031720524,-0.0010509534171300517
2024-10-30,0.0007938685005322687,0.002200615418651364,0.0038872016046628986,0.0028086692718098105,0.0005622492282379265,0.002602881125094425,-0.0022822562391551005,-4.882197718990011e-05,0.004378946805771699,-0.0036736186262214697,0.001730009593799664,0.001844766528314229,0.008215880986802232,0.0021801912609030307,-0.0009618919493896427,-0.0013837110778151585,0.003115980667857038,-0.002322028178651464,0.002386955803156876,-0.0019653686351576325
2024-10-31,0.0001281273279569284,0.0013161576542329745,0.0032826506605430072,0.002251665754433946,0.0014273823799109964,0.0016427762038821014,-0.0021644730863756957,-0.0015073919167077731,0.004321039850467412,-0.0037912831346988696,-0.0011856790809139817,-0.0011108877795019457,0.004171958779225771,0.0005087661312099701,-0.0007002116556147853,-0.0011551181980169467,0.0032997089113553256,-0.0022224042456919944,0.0023588101819558838,-0.0023629541286982747
2024-11-01,-0.0007862217480227307,0.0031586972016429127,0.002115371300543123,0.0026129138434805854,0.00041297338084311797,0.0013336185210786166,-0.0019206032138260332,0.0016547147210289436,0.002776171165315888,-0.003772795252416611,-0.0023526317709554934,-0.000558623344817838,0.004323742136846553,-4.041664415139756e-05,-0.0006815704011692181,-0.0008148915642488319,0.0011684848609903376,-0.0018206250998955675,0.0023191020526270646,-0.004064243993190742
2024-11-04,0.0001384463167504346,0.004146324193713513,0.0017875143380216784,0.003137701432095341,0.0018528818230925726,0.00195633509454759,-0.0015043301574870827,0.0006540064991828354,0.0021361111884132923,-0.0028693236082849793,-0.001987564120263885,-7.802796418199253e-06,0.0034430544172450507,9.357670962681364e-05,-0.00022888076763086796,-0.0002998637106555346,0.0017848623727170388,-0.002036938049914616,0.0032547820141313466,-0.002688540389010985
2024-11-05,-0.00045744801831581474,0.0045653975453679,0.002490428084069052,0.0032237625763219093,0.0022263954201644344,0.001674557141827282,-0.0016829020498068282,0.000330113066028459,0.002567805256929112,-0.002792822911671944,-0.0016331502089761418,-0.00027176029835368487,0.0028376927994093635,-0.0005550916395346938,-0.0007348668039192874,-0.00040506030642531996,0.002793629006619397,-0.0010371985724105693,0.0032878318376053316,-0.0012129269463545477
2024-11-06,-0.001455707886992097,0.005797228412693867,0.006379278593046012,0.003959167277362186,0.002806680318298155,0.004435305175618487,-0.0033757369408920546,0.0037392043468932436,0.0077066293707545915,-0.004352045576392854,-0.0014656289582466397,0.0004563233190118421,0.004965013885080721,0.0010743821232043038,-0.00229222699679002,-0.002155833650929112,0.010874666077042915,0.0007494069919319557,0.005335055014798468,-0.00037598226369263686
2024-11-07,-0.0002781903406396391,0.006112263547598995,0.005948289289971459,0.004159277753786222,0.003152754828163412,0.005568400664890671,-0.0012162962156777534,0.006606002932473848,0.005681089151380598,-0.00415345817618859,0.0008174991253594166,0.001275084691630357,0.00527370285493795,0.003186687400349436,-0.0026381497900598407,-0.0013286168197279512,0.012799786277894003,0.0009354252095656546,0.004977309079206349,-0.0007440097028869775
2024-11-08,-1.2330071712440826e-05,0.005085823454781502,0.003873481578290655,0.0034790088860235492,0.0025852793834698572,0.004546659392607838,-0.0006442761200316338,0.005816691004109642,0.003588025638321951,-0.004180300565241118,9.39462664670876e-05,0.0008777189114408778,0.004857612730084809,0.0038567379015607304,-0.002825781929519833,-0.0006462254056629535,0.02128487432421631,0.0017617219372657478,0.005249095968839812,-0.0009513570869223054
2024-11-11,-0.0014377644531498202,0.00510293830067593,0.004973682110019873,0.003951443488261108,0.0030681915171825334,0.00458051505082509,-0.0007771559251951888,0.0038766983368507093,0.004257601367265618,-0.005171740653900509,-0.0004693560973217048,2.986592109294195e-06,0.0028420146361607334,0.0037254645754147553,-0.0034521614296435187,-0.0015620828959131083,0.025452456720547245,0.0019136842984100121,0.005233355979301568,-0.0014057007927152309
2024-11-12,-0.001988995953845757,0.005563332941619236,0.004460570424750255,0.0041947208556503135,0.0035275050908752494,0.00478105669516789,-0.0014344393309767168,0.003764076347600437,0.004108578344638969,-0.005298002533829793,2.3555982077372306e-05,0.0006511669040430545,0.006227980214629692,0.004420743261893378,-0.0033710292717982595,-0.001926530530330467,0.022286058381711445,0.00512362258647191,0.005403616152276453,4.7561731937334486e-05
2024-11-13,-0.0013479420741358994,0.007018613385189077,0.0036883615290756676,0.002468511220591918,0.0030414193590390104,0.004117393981545969,-0.0009170208529070189,0.006109211326718667,0.004161491416550478,-0.0056197241544552025,0.0004199591787628465,0.0012205042838357271,0.00398154592683061,0.004238626497004405,-0.002845686209477122,-0.0013606181205641943,0.02215164666596739,0.0030550716716940206,0.003870533640062562,0.0003840784480821979
2024-11-14,-0.0007392365795428901,0.006235523812585647,0.0039547036912176755,0.001386223130055647,0.006265211329373627,0.003870095001014334,-0.0011023759015095335,0.006038567239143399,0.004134307690323968,-0.005502162642432279,0.0001629955318000309,0.0013471352648374568,0.003703274851055982,0.0032980158403895176,-0.0027756961029369587,-0.0011815406788770022,0.01936526654955678,0.002470034627967482,0.003172717212841858,0.0005457437997220926
2024-11-15,-0.002058526533821958,0.003749127058436169,0.005209267057210071,0.0006699760177819647,0.00861288657087365,0.002839777271284055,-0.0007270234441283275,0.003944902780582576,0.004633772786126855,-0.006535910357007091,-0.0017965754797651945,-0.00021827926281859923,0.001684047919040571,0.002694982054777273,-0.004864321463621884,-0.0004474176547861641,0.020941151206746878,0.0020762453265777414,0.0033585850666305373,0.00016858160601235795
2024-11-18,-0.0017023027879224718,0.003503391160824776,0.005838820841772302,0.0006892090354250813,0.008283011382804522,0.0034554430106889357,0.000585961121118872,0.004797352109048586,0.005102508666387162,-0.0057360017317039155,-0.0016540801885193523,-0.00020084906330116725,-0.0010292519973893965,0.0035026933591538745,-0.004941450367914979,0.0004173939466258714,0.024169572459501198,0.00169516382071504,0.0044141292547477725,0.0005584981372070252
2024-11-19,-0.001514200694749862,0.004058158237694243,0.004860502183659232,0.00041862636216425384,0.007727695953127845,0.003933696038340489,0.0007023281448808594,0.004472332158527814,0.004455510033784654,-0.005145962842550239,-0.0016462124591407224,-0.0009990228402047996,0.0014598773984964453,0.003910066356022646,-0.00526705298198023,0.0003731210438475185,0.025442244340307934,0.0007633630678248627,0.0047235405495629715,-0.00039786583852013946
2024-11-20,-0.00027535273138453164,0.004950635825068855,0.004436144328564473,0.0011310745451120873,0.008804489780862474,0.004047526625101133,0.0001415083538334805,0.00501726927027254,0.004138781936378422,-0.0037896993529501267,0.0003224093911256221,-0.0009339465422859239,0.002482261574075867,0.005030056806752598,-0.004215398076057281,0.00044654388022447586,0.02585950847548755,0.003257764941543917,0.004189284356676292,0.000492565577079751
2024-11-21,-0.00033898861226722143,0.0033895464094704343,0.004504270222970719,0.0014675343958475307,0.009442189064427309,0.001693528161894825,0.0010674221749419732,0.005093802420047233,0.004613893906854549,-0.002656523050508641,-0.0002552250014856705,-0.0011650901627428766,0.0024450560576634362,0.005100692321867944,-0.0034830512973634876,0.0009789638951314184,0.014550608702031481,0.0033462940651679206,0.004692716580590778,0.0014443130985071551
2024-11-22,-0.00022576671046447004,0.0026829822139024075,0.005976394848566052,0.002524073594240678,0.010041446669101945,5.392035978400989e-05,0.002698886915383325,0.004455583703735744,0.005981507477236953,-0.0022487320116387267,-0.001087665474760774,-0.0010675452322402301,0.00043361207703762616,0.0053109043105621645,-0.00285793646799965,0.002413359290307104,0.014780708321269681,0.0024579700861201924,0.004958995991932891,0.0014287098363652885
2024-11-25,-3.1910523666911493e-06,0.0036322281352357154,0.005636975917029269,0.0030989672779496436,0.009577168133588948,0.0004922681389290306,0.003232176178409307,0.004681587439881762,0.005614066925485911,-0.0017021084794871743,-0.0009820681249286423,-0.0006707328708741411,-0.001294838951274302,0.004509782768382898,-0.0019662950091872246,0.002407186528053884,0.014040243023509225,0.0036636758441747465,0.005049946384077952,0.0009284057936975232
2024-11-26,0.0004091850384054352,0.004575601158634146,0.006005719852463698,0.003460698117017297,0.00937647417669798,4.297030839239824e-05,0.004301809435238646,0.003076642712933364,0.0061266352245113505,-0.0007376271851458726,-0.0015438086942329786,-0.00020057102185501717,-0.0012237420766636141,0.004849887941584541,-0.0015503428602027358,0.0035774287187104793,0.014556589590785717,0.004018008606662671,0.005237655644219669,0.0007761095949541996
2024-11-27,0.0011454261693492785,0.003567820023131207,0.006285301071267346,0.0032897932800784514,0.01085375387865597,-0.0013330376069674687,0.004615177356709549,0.0035550871708764087,0.005751910848109204,-0.0011051307868976568,-0.0017974179454101347,-0.0008518321906085313,-0.001124627882111734,0.0025096201580669998,-0.0009926034923686989,0.00389344975446288,0.014146733604545459,0.004075195401658649,0.0042307531656329556,0.0008962531012580655
